C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_10_144.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_10_144.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_10_144.jpg, -0.4740057, 1, 0, 3.482482
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_10_245.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_10_245.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_10_245.jpg, -0.5630402, 1, 0, 4.655054
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_10_345.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_10_345.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_10_345.jpg, -0.2573152, 1, 0, 5.8544
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_10_448.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_10_448.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_10_448.jpg, 0, 1, 0, 7.26496
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_10_552.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_10_552.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_10_552.jpg, 0, 1, 0, 8.431827
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_10_657.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_10_657.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_10_657.jpg, 0, 1, 0, 9.58838
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_10_759.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_10_759.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_10_759.jpg, 0, 1, 0, 10.73389
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_10_862.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_10_862.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_10_862.jpg, 0, 1, 0, 11.71078
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_10_963.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_10_963.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_10_963.jpg, 0, 1, 0, 12.99383
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_11_066.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_11_066.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_11_066.jpg, 0, 1, 0, 14.00115
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_11_172.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_11_172.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_11_172.jpg, 0, 1, 0, 15.38667
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_11_273.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_11_273.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_11_273.jpg, 0, 1, 0, 16.55484
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_11_377.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_11_377.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_11_377.jpg, 0, 1, 0, 17.60431
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_11_480.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_11_480.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_11_480.jpg, 0, 1, 0, 18.70507
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_11_589.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_11_589.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_11_589.jpg, -0.2298825, 1, 0, 19.95621
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_11_693.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_11_693.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_11_693.jpg, -0.5251403, 1, 0, 20.88511
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_11_795.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_11_795.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_11_795.jpg, -0.5314934, 1, 0, 21.74645
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_11_902.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_11_902.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_11_902.jpg, -0.2300095, 1, 0, 22.80782
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_12_003.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_12_003.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_12_003.jpg, 0, 1, 0, 23.81714
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_12_108.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_12_108.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_12_108.jpg, 0, 1, 0, 25.03195
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_12_219.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_12_219.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_12_219.jpg, 0, 1, 0, 26.03621
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_12_320.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_12_320.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_12_320.jpg, 0, 1, 0, 27.04146
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_12_426.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_12_426.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_12_426.jpg, -0.0629022, 1, 0, 28.04175
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_12_530.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_12_530.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_12_530.jpg, -0.4184496, 1, 0, 29.10004
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_12_633.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_12_633.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_12_633.jpg, -0.7132977, 1, 0, 29.79373
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_12_735.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_12_735.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_12_735.jpg, -0.4452206, 1, 0, 30.20187
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_12_840.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_12_840.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_12_840.jpg, -0.1381379, 1, 0, 30.21049
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_12_944.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_12_944.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_12_944.jpg, 0, 1, 0, 30.20665
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_13_053.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_13_053.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_13_053.jpg, 0, 1, 0, 30.20604
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_13_156.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_13_156.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_13_156.jpg, 0, 1, 0, 30.20254
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_13_258.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_13_258.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_13_258.jpg, -0.0222018, 1, 0, 30.20778
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_13_360.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_13_360.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_13_360.jpg, -0.3154392, 1, 0, 30.16689
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_13_465.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_13_465.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_13_465.jpg, -0.6129393, 1, 0, 30.14714
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_13_570.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_13_570.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_13_570.jpg, -0.2817537, 1, 0, 30.20301
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_13_676.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_13_676.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_13_676.jpg, 0, 1, 0, 30.20366
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_13_779.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_13_779.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_13_779.jpg, 0, 1, 0, 30.20079
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_13_884.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_13_884.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_13_884.jpg, 0, 1, 0, 30.20867
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_13_988.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_13_988.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_13_988.jpg, 0, 1, 0, 30.19063
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_14_093.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_14_093.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_14_093.jpg, 0, 1, 0, 30.20889
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_14_196.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_14_196.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_14_196.jpg, 0, 1, 0, 30.2035
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_14_300.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_14_300.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_14_300.jpg, -0.2824041, 1, 0, 30.18887
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_14_407.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_14_407.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_14_407.jpg, -0.6291736, 1, 0, 30.12793
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_14_509.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_14_509.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_14_509.jpg, -0.9352987, 1, 0, 30.12117
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_14_612.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_14_612.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_14_612.jpg, -0.6269041, 1, 0, 30.20422
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_14_718.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_14_718.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_14_718.jpg, -0.3294193, 1, 0, 30.22166
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_14_819.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_14_819.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_14_819.jpg, -0.04188881, 1, 0, 30.21921
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_14_927.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_14_927.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_14_927.jpg, 0, 1, 0, 30.20597
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_15_032.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_15_032.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_15_032.jpg, 0, 1, 0, 30.20309
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_15_135.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_15_135.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_15_135.jpg, 0, 1, 0, 30.20214
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_15_238.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_15_238.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_15_238.jpg, 0, 1, 0, 30.22509
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_15_343.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_15_343.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_15_343.jpg, 0, 1, 0, 30.20499
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_15_448.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_15_448.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_15_448.jpg, 0, 1, 0, 30.1865
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_15_556.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_15_556.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_15_556.jpg, 0, 1, 0, 30.20015
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_15_657.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_15_657.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_15_657.jpg, -0.2889642, 1, 0, 30.19375
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_15_759.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_15_759.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_15_759.jpg, -0.5820351, 1, 0, 30.13898
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_15_861.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_15_861.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_15_861.jpg, -0.3457254, 1, 0, 30.1842
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_15_963.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_15_963.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_15_963.jpg, -0.04210467, 1, 0, 30.20366
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_16_069.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_16_069.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_16_069.jpg, 0, 1, 0, 30.18507
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_16_174.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_16_174.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_16_174.jpg, 0, 1, 0, 30.19131
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_16_279.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_16_279.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_16_279.jpg, -0.2968362, 1, 0, 30.04036
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_16_382.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_16_382.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_16_382.jpg, -0.6018668, 1, 0, 30.10965
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_16_485.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_16_485.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_16_485.jpg, -0.8964737, 1, 0, 30.18682
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_16_592.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_16_592.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_16_592.jpg, -0.6151326, 1, 0, 30.16442
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_16_698.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_16_698.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_16_698.jpg, -0.3161079, 1, 0, 30.2137
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_16_802.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_16_802.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_16_802.jpg, -0.01917568, 1, 0, 30.05562
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_16_909.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_16_909.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_16_909.jpg, 0, 1, 0, 30.00038
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_17_017.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_17_017.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_17_017.jpg, 0.2975181, 1, 0, 30.10911
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_17_122.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_17_122.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_17_122.jpg, 0.4066997, 1, 0, 30.1669
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_17_226.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_17_226.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_17_226.jpg, 0.1086644, 1, 0, 30.06179
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_17_326.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_17_326.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_17_326.jpg, 0, 1, 0, 30.13659
C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\center_2024_02_12_15_18_17_428.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\left_2024_02_12_15_18_17_428.jpg, C:\Users\hunny\Desktop\simulator-windows-64\data\IMG\right_2024_02_12_15_18_17_428.jpg, 0, 1, 0, 30.11403
